geo_code,average,x,y
44010405,0.122,325166.4619516345,4104032.304
44010406,0.165,334789.3503916566,4112971.70695
44020101,0.132,343132.8812367829,4084230.97245
44020102,0.133,347443.8910397664,4076168.55115
44020103,0.125,351432.1360140935,4068368.69055
44020104,0.109,349703.40183414693,4085726.042
44020105,0.085,350951.19411174324,4072127.815
44020106,0.094,352143.6441916628,4080564.945
44020107,0.103,349142.3387003428,4081343.72725
44020108,0.069,353509.2189050744,4071320.154
44020109,0.142,353481.18216014816,4077403.99
44020110,0.142,346326.83244455885,4079106.8139
44020111,0.111,351229.63810199266,4073658.00845
44020112,0.113,350067.6896525382,4074719.8242
44020113,0.127,344485.74715764145,4081845.8276999993
44020114,0.095,342034.7507796963,4086789.6603000006
44020115,0.038,348790.0121337578,4078132.2935000006
44020116,0.134,349408.25918957393,4077070.806
44020117,0.059,347072.6942119232,4082437.4683500007
44020118,0.0,349571.78315237263,4070651.057
44020119,0.087,347083.6306036861,4088232.0238
44020201,0.171,340525.32578126935,4089551.421
44020202,0.095,336218.7740885138,4091730.828
44020203,0.25,341957.1185027197,4093636.63685
44020204,0.097,335349.6184562256,4087723.349699999
44020205,0.034,346611.68677652685,4092244.837
44020206,0.0,346931.8291433556,4096378.5261
44020207,0.15,338417.1996360575,4086765.477
44020208,0.165,338746.7693289736,4093058.243
44030101,0.134,322514.19880553527,4100816.746
44030102,0.142,317271.2572385374,4098758.0206
44030103,0.109,319746.0027,4098771.19205
44030104,0.154,316342.43657759816,4097457.81545
44030105,0.114,320622.63886261126,4105126.626
44030106,0.137,315164.0983,4102430.318050001
44030107,0.075,318013.8838704331,4102849.658
44030108,0.151,318888.6719187112,4100346.80665
44030109,0.149,322145.5977049089,4103704.507599999
44030110,0.097,314318.4210580749,4100003.74
44030111,0.163,319022.5428668972,4104614.889
44030112,0.133,322901.0991202783,4104897.628350001
44030113,0.038,318004.4722666059,4105482.5989
44030114,0.115,321023.7012882615,4106685.214
44030201,0.092,313257.78287584183,4081582.3011500007
44030202,0.051,310485.90743010724,4081847.65215
44030203,0.091,307263.8911726758,4081752.3018
44030204,0.153,314412.3672938914,4079696.736
44030205,0.032,313091.42977263354,4085134.24485
44030301,0.138,316887.6482599125,4107673.3348
44030302,0.076,319310.78710491746,4107374.8209
44030303,0.108,319308.5163,4106877.30895
44030304,0.087,314473.1067476955,4111097.07
44030305,0.116,320210.77167244523,4108995.277
44030306,0.17,318956.6666401071,4108352.587
44030307,0.151,316055.5747720695,4111351.54755
44030308,0.051,311939.11059907963,4113845.5686500007
44030309,0.083,313970.3998513506,4107350.8998500006
44030401,0.109,307806.6625066913,4106822.79735
44030402,0.0,302193.7037275131,4111949.194
44030403,0.064,310045.6298,4104925.5791500006
44030404,0.08,304578.4891688727,4112550.3237
44030405,0.06,307609.9864,4108683.131
44030406,0.048,313671.5532408734,4105328.99755
44030407,0.082,308581.3012292138,4103031.767
44030408,0.22,305011.8947070686,4108429.655
44030409,0.0,307103.96166636393,4111313.2490500007
44030410,0.09,309673.16285710444,4107467.2743
44030411,0.115,311856.6378136979,4102686.3627
44030501,0.054,305134.3023682937,4097811.836900001
44030502,0.054,304900.46765384614,4102693.815
44030503,0.068,307229.4261733688,4101712.157
44030504,0.16,306163.52443305467,4104172.063
44030505,0.078,307149.84791583463,4097232.084
44030506,0.051,309103.71602505085,4096332.599500001
44030601,0.104,320546.5818098497,4115120.8161
44030602,0.124,319194.1250374424,4111079.879
44030603,0.07,315015.1088609383,4114247.094
44030604,0.088,315134.5331086572,4116812.737299999
44030605,0.061,313159.7507074388,4119397.341
44030606,0.102,309662.3981221912,4118211.9845
44030607,0.085,318584.8085819545,4112733.698700001
44030608,0.079,309895.43120338884,4120411.11205
44030701,0.131,314624.3540683204,4093303.93445
44030702,0.062,314125.0245715143,4089025.3183
44030703,0.103,311987.9007851716,4100010.964
44030704,0.063,309190.8968328036,4100616.9623500006
44030705,0.09,309097.2372904925,4093471.045
44030706,0.086,314544.97370546765,4096484.897
44030707,0.0,312250.4359,4092772.4591
44030708,0.055,308118.6302984954,4086670.463500001
44030709,0.061,309937.4478446835,4086983.545
44030710,0.057,311517.41314478475,4088792.255949999
44030711,0.104,311290.0773168924,4097636.55
44030712,0.067,310811.21188511234,4094209.163
44030801,0.099,311515.5943740795,4109659.06395
44030802,0.205,309546.76719721913,4109767.327
44030803,0.153,313428.4741348962,4110014.953
44030804,0.0,309294.74580015795,4114119.614850001
44030805,0.0,306987.14405717026,4114635.003
44040101,0.141,319458.6058,4121333.792
44040102,0.09,319487.8675090314,4119013.236
44040103,0.13,319451.2212869452,4124479.021
44040104,0.12,316288.55160053296,4125028.766
44040105,0.065,318985.7906824678,4122726.7338
44040106,0.0,313401.6574285193,4123265.732
44040107,0.086,316625.92914349586,4119879.524400001
44040108,0.057,317884.0791606439,4126040.604
44040109,0.059,321749.6613348282,4117160.6045
44040110,0.0,316624.8653305748,4123179.28925
44040111,0.086,322743.29617185943,4118995.95745
44040201,0.11,319249.9127491882,4130940.51005
44040202,0.145,317647.22223891283,4129998.011
44040203,0.074,317872.5742,4135242.075
44040204,0.0,321102.17073916295,4134314.4148
44040205,0.105,322927.35513084475,4128949.649
44040206,0.12,314976.9256388216,4128394.475
44040207,0.096,322454.5768951845,4131846.746
44040208,0.091,316724.2430476325,4132286.88175
44040209,0.117,319887.6848801504,4127250.453
44040210,0.046,317356.39780863305,4128145.5952
44040211,0.143,320751.53193861747,4126775.697
44040212,0.0,314915.79340074176,4131351.1685
44040213,0.169,319311.6504438892,4125578.152
44040214,0.071,321197.1284364347,4129974.6439
44040301,0.126,309321.97055425367,4130102.011
44040302,0.026,308393.5711378732,4135557.0453999992
44040303,0.07,313254.8804612222,4127207.40485
44040304,0.098,310068.14410876244,4124101.0013000006
44040305,0.0,311587.0229928253,4139284.365
44040306,0.0,310972.8677928228,4123805.647750001
44040307,0.0,311951.3274489543,4135759.0853999993
44040308,0.137,310920.3823340008,4134392.437
44040309,0.129,313227.45096613734,4133461.0983
44040401,0.0,320651.1475492504,4142788.479
44040402,0.105,318252.56530840485,4147618.77325
44040403,0.107,317876.3924,4144880.82705
44040404,0.0,316344.46945703623,4141052.3896
44040405,0.103,317643.25023995445,4142864.7805
44040406,0.106,314855.0777470755,4145417.62955
44040407,0.132,316477.1791,4139334.25255
44040408,0.0,314833.77418399736,4136922.811
44040501,0.089,323957.9459,4124119.103
44040502,0.066,321804.8464419303,4126631.252
44040503,0.198,325804.75342285336,4123909.521
44040504,0.067,324349.2848360336,4121009.121
44040505,0.122,322510.7221083035,4125322.295200001
44040506,0.146,323267.9447017538,4125012.514
44040507,0.077,327721.51721719373,4121629.094
44040508,0.105,325125.3542860474,4122730.7793
44040509,0.117,321880.5906963276,4121900.928
44040510,0.135,323595.9026654145,4127008.197
44050101,0.124,297128.76088709873,4089382.761
44050102,0.038,305978.9176109475,4085449.059
44050103,0.146,299695.1267384838,4096363.556
44050104,0.109,297469.83060531085,4096223.240950001
44050105,0.13,303370.22872291727,4083909.5988000007
44050106,0.179,298940.1195989137,4086706.228
44050107,0.111,297259.3282006328,4082931.58295
44050108,0.096,298532.54713684774,4098624.02
44050109,0.064,299076.2499,4082452.306
44050110,0.111,298552.9635109793,4090514.999
44050111,0.156,300544.8157166018,4082835.260150001
44050201,0.129,316260.8884319458,4073706.855
44050202,0.099,306856.4161,4073506.367
44050203,0.09,311531.4074,4069215.42145
44050204,0.181,314040.89687522245,4078275.602
44050205,0.059,308325.3522543433,4078054.3764
44050206,0.127,314710.76338669047,4077263.698
44050207,0.099,309367.9720890382,4075720.8713500006
44050208,0.067,311219.03232938494,4078242.676
44050209,0.094,314240.9343815403,4076171.591
44050210,0.094,310212.37844019977,4072286.84795
44050301,0.1,296705.59338634834,4078034.8012
44050302,0.104,301270.78023062146,4077917.23715
44050303,0.0,295889.8353969238,4081170.6323
44050304,0.11,305718.5522187452,4078063.0528
44050305,0.07,299671.76141878765,4075480.442
44050306,0.137,300411.70337370515,4066780.4547000006
44050401,0.186,297617.8926847741,4102211.792
44050402,0.093,294273.98436542426,4102208.772700001
44050403,0.078,294695.8555082716,4096104.371
44050404,0.134,298816.4491367704,4109187.9845499992
44050405,0.097,297274.5272,4099718.87375
44050406,0.136,301447.0044460404,4110427.18395
44050407,0.163,292064.5285507906,4095095.57205
44050408,0.143,301552.2850012494,4108405.571
44050501,0.136,303315.2140104768,4100463.1711500008
44050502,0.068,301948.6423104403,4105319.336
44050503,0.0,304649.22710122407,4106912.230749999
44050504,0.143,300792.9447448661,4102712.0415499993
44050505,0.079,303122.52635864617,4106251.961
44050601,0.107,302344.6668495381,4091033.397
44050602,0.13,299394.9130932749,4092922.101
44050603,0.068,302708.7819214604,4096099.442
44050604,0.057,308742.10626074544,4091880.363550001
44050605,0.09,306286.7929442489,4091269.338
44060101,0.14,294323.83614501054,4125501.346
44060102,0.156,291769.9119,4120695.60395
44060103,0.08,296983.98894540686,4124269.04865
44060104,0.0,298969.9799219094,4124477.6806
44060105,0.0,301255.38493102323,4125234.08915
44060106,0.111,294944.56548689574,4121177.2529
44060107,0.093,293290.1221973107,4117830.844
44060108,0.135,297941.00261005526,4128122.7641
44060109,0.091,290129.3485675673,4120467.571000001
44060110,0.053,293768.2725534638,4120537.49745
44060111,0.145,288895.2247589681,4119609.755
44060201,0.119,306972.41720968904,4130074.86165
44060202,0.12,305014.7827186523,4129773.45
44060203,0.052,308121.54911343777,4125489.537
44060204,0.2,303197.5398207484,4124930.233
44060205,0.192,301889.9342158524,4129683.921850001
44060206,0.0,303278.1758689372,4130279.385
44060207,0.045,305639.1048990794,4134509.07315
44060208,0.115,303871.6323676974,4123040.917450001
44060209,0.0,306538.06060162093,4123347.437
44060210,0.091,305214.9663285614,4125140.897700001
44060211,0.0,304356.25450520543,4131246.0522000007
44060301,0.081,302859.47007771686,4134764.4719
44060302,0.085,297963.6380884523,4136121.449250001
44060303,0.081,302498.2741438409,4138222.495150001
44060304,0.0,300652.6029762685,4134477.002
44060305,0.087,295538.6347844489,4138004.8605
44060306,0.0,305210.7747213873,4139617.555600001
44060307,0.104,297993.52704234485,4131248.865
44060308,0.068,298623.7038058669,4139715.2683
44060309,0.099,307857.6188690016,4138756.840500001
44060310,0.0,299250.16274684254,4137654.2619499993
44060401,0.128,288968.2125419356,4102354.2734
44060402,0.107,289783.1931,4109357.555
44060403,0.049,291957.2982068367,4100160.1637
44060404,0.124,284848.60797515826,4103494.28385
44060405,0.138,295251.6411153407,4108692.2059
44060406,0.138,295154.6989554564,4105417.16645
44060407,0.068,293021.29194990284,4105361.41795
44060501,0.0,299429.76251312194,4116512.224
44060502,0.0,306054.88931354886,4118425.884550001
44060503,0.0,305272.7129725667,4116400.951
44060504,0.167,302007.5322097146,4116584.149
44060505,0.105,298397.8191665857,4120764.909
44060506,0.0,303084.3659203575,4119626.36315
44060507,0.0,303803.3994614784,4116790.860250001
44060601,0.146,286871.0871770386,4114299.11925
44060602,0.178,286658.43550249864,4118375.775450001
44060603,0.136,295819.18883593346,4115785.5864
44060604,0.07,291705.2992321278,4116050.24305
44060605,0.107,288190.65696489054,4117873.949
44060606,0.146,293730.59093595564,4112114.825
45010000,0.156,477304.7027876976,4204548.072
45020000,0.146,480254.71320254577,4200072.41
45030000,0.146,478357.9301227644,4207603.526
45040101,0.157,476336.2940374621,4200027.497
45040201,0.139,477574.3560299656,4200237.291449999
45050000,0.197,480379.1621955583,4202640.896
45060000,0.144,479665.4039108297,4198093.166499999
45070000,0.153,482134.83355749,4201024.693
45080101,0.145,477121.2357903016,4210546.622
45080201,0.138,475927.2316705196,4208306.12
46010000,0.131,482747.9914287366,4210624.742
46020000,0.132,484405.4203174784,4206053.606199999
46030000,0.13,485402.9880563595,4209805.271
46040000,0.141,479645.0641928739,4211340.6099000005
46050101,0.126,484372.24888616207,4214915.394750001
46050201,0.143,485965.5948651838,4217580.19
46050301,0.133,484263.20766659954,4216909.073
46060101,0.129,481580.45379338384,4212129.903
46060201,0.15,480621.7012938714,4213192.595600001
46070000,0.15,478956.6723944173,4212760.148
46080000,0.146,478600.2683257193,4209880.365350001
46090101,0.125,482820.7525859942,4204925.2815000005
46090201,0.113,482334.9705329465,4203917.794199999
46100101,0.132,485833.63917499967,4211848.337649999
46100201,0.128,487726.9081090195,4212578.086
46100301,0.143,491198.7638814881,4211824.845
46110101,0.13,479834.14572479454,4206582.4383000005
46110201,0.124,480801.24734221614,4206008.17
46110301,0.133,480432.16610668926,4208246.071500001
46120000,0.132,483270.6114718965,4208264.0693500005
47010000,0.157,473093.7977858921,4207154.557
47020000,0.165,469720.1947201775,4204618.197
47030101,0.151,475792.5103370341,4209242.821
47030201,0.153,474236.0456954512,4211651.536400001
47040000,0.172,471855.9653507522,4204730.696649999
47050000,0.154,474504.6529791551,4209904.979850001
47060000,0.153,471409.51942956646,4210579.989
47070000,0.159,467581.8662245475,4206467.69
48010000,0.151,473172.1496919391,4199950.769
48020000,0.153,476187.1859680214,4198224.199899999
48030000,0.145,475629.8386401578,4196137.663
48040000,0.136,479427.9695328482,4192553.404
48050101,0.144,478510.8800881703,4195488.417
48050201,0.144,476912.15391585615,4193504.7322
48060101,0.141,471736.3494188119,4200180.269900001
48060201,0.156,472865.5794246855,4202176.55
48070000,0.136,474739.8765384699,4199230.317
48080000,0.124,473510.3147798639,4197828.718
49010101,0.178,476128.6180696365,4220918.081
49010201,0.149,478675.0053297922,4220368.176
49020101,0.157,479541.8768644724,4188677.182
49020201,0.144,483149.4665166852,4187434.41425
49020301,0.127,479882.5109654292,4184911.955850001
49030101,0.147,487730.6205727549,4221162.334
49030201,0.143,486960.1702456512,4219593.498
49030301,0.139,490616.1727791421,4215784.246
49030401,0.144,487978.28515623946,4217982.593
49030501,0.156,482238.1088995008,4223505.417
49030601,0.136,491144.1149,4218127.345
49030701,0.136,491617.4463262404,4220951.219
49040000,0.145,486923.1691493606,4191564.235
49050101,0.158,503045.6229477373,4171670.595
49050201,0.139,500655.9100475584,4171589.688300001
49050301,0.124,501336.23018396064,4178500.838
49060101,0.14,499054.7943242748,4222869.725
49060201,0.153,494637.29350169125,4232834.655
49060301,0.157,499623.3875896303,4229454.878
49060401,0.142,495840.0059999109,4213447.216
49070000,0.138,496441.1648816933,4193584.652
49080101,0.136,487702.1317129899,4200419.400149999
49080201,0.142,485728.01523567166,4204633.504
49090101,0.15,487138.30307255685,4207494.278
49090201,0.134,488682.6264,4208127.901
49090301,0.148,490612.01834358,4206677.350550001
49100101,0.134,498426.37654793495,4207772.176650001
49100201,0.155,493474.1178001356,4207754.09
49110101,0.137,491626.0033092564,4184132.024
49110201,0.121,493778.7695701439,4176350.56985
49110301,0.151,498765.63191938784,4187607.8680500006
49110401,0.128,496301.3749989593,4172850.258
49110501,0.131,492641.6058880504,4178652.008
49120101,0.148,493893.9550919704,4202013.711700001
49120201,0.153,499384.7132058768,4201586.15
49130101,0.151,480574.5767570947,4240043.009
49130102,0.147,479342.880939324,4242180.951
49130103,0.126,475420.9474687228,4242170.494
49130104,0.151,478470.0186961169,4239319.675
49130201,0.192,474224.6572852828,4234403.326
49130301,0.154,484291.1592470297,4226445.905
49130401,0.138,489616.1365903354,4236389.354
49130501,0.162,489881.60229205154,4228927.635
49130601,0.231,480879.16465540894,4234094.499
49130701,0.152,483979.7936951519,4237747.23
49130801,0.16,487125.5903331619,4229430.277749999
49130901,0.119,475086.1633095539,4239388.783799999
50010101,0.159,460161.5277943012,4212535.075
50010201,0.157,458816.9397525188,4216556.823349999
50020000,0.185,463246.0616241338,4218068.774350001
50030101,0.155,446773.5495903164,4219405.430849999
50030201,0.125,433538.8528893081,4220462.182
50030301,0.13,441234.0394054074,4230765.943
50030401,0.079,448875.2124084072,4224779.316
50040101,0.191,437186.1558081421,4210172.479
50040102,0.115,428886.1809253433,4203413.007049999
50040201,0.143,449012.1263381137,4206603.704
50050101,0.173,473211.1730985058,4216656.991
50050201,0.198,475027.13245857775,4213439.88
50050301,0.151,469739.58886371646,4219943.739
51010000,0.15,469628.3374756393,4199618.461
51020101,0.152,466327.9047501221,4202248.412
51020201,0.14,466898.88806519983,4199480.216
51030000,0.151,468714.7804925153,4204117.764
51040101,0.146,467938.8360844716,4203166.292
51040201,0.16,471121.3627892212,4201647.03485
51050000,0.15,462855.4628309539,4202475.953
52010101,0.136,455030.4255864024,4202027.224350001
52010102,0.118,452402.7069459348,4195283.906
52010201,0.13,458482.7785999962,4200244.482349999
52010202,0.136,457692.72848742304,4197789.776
52020000,0.127,442551.3046,4171751.31
52030001,0.119,454302.0759859507,4175429.9707
52030002,0.118,454683.1967297672,4179010.46145
52030003,0.126,452172.82906714047,4178945.8506
52030004,0.106,457993.8279109908,4177923.80905
52030005,0.133,454329.6572183694,4171573.3699499993
52040101,0.097,410017.46917245415,4001452.93005
52040102,0.141,406973.33048962615,4014194.968
52040103,0.085,404793.4574028248,4022559.40055
52040104,0.134,409880.2625794016,4007245.421
52040105,0.1,410018.1695470046,4006019.24485
52040106,0.118,410853.84855992725,4004258.589
52040107,0.136,404933.88092662994,4016478.898250001
52040108,0.055,411184.4257419856,4010644.2268
52040109,0.068,405061.7204668324,4011155.72395
52040110,0.148,405460.81713455846,4004813.7525999993
52040111,0.097,408030.5426181016,4018159.433
52040112,0.079,408827.47027078026,4009136.949
52040113,0.119,412136.91060144943,4013593.52705
52040201,0.0,437001.9575906136,3968837.049
52050000,0.127,453454.27196940326,4153151.4916
52060000,0.127,423473.9361827669,4123660.32935
52070101,0.138,448395.7012752157,4148381.1868
52070102,0.098,429303.0166129973,4157540.837950001
52070103,0.088,435350.9401591666,4154440.2503
52070104,0.1,430011.4837105906,4154420.15155
52070105,0.071,443968.55952162144,4153844.91
52070106,0.134,442779.2879845118,4149181.4657
52070201,0.094,445379.6625992757,4159687.5660000006
52070202,0.109,443142.3915674176,4163751.5244
52070203,0.0,446848.2500950733,4163389.342
52070204,0.096,442814.0123293978,4160384.5698
52080000,0.122,452578.9973703716,4131592.367
53010101,0.189,720060.2810545878,4330816.54
53010102,0.166,724134.0067292785,4323975.7689000005
53010103,0.291,718014.6611381064,4330684.638
53010104,0.118,715023.2815,4335691.679
53010105,0.128,720483.4978820009,4324418.329
53010106,0.233,715805.5441245469,4333668.046
53010107,0.125,715584.3338182238,4337189.3719500005
53010108,0.134,718277.5988077233,4335855.34
53010109,0.109,721624.4777082043,4327018.454
53010201,0.141,701991.8892627415,4329460.835
53010301,0.143,714392.1762,4324159.754
53010302,0.133,717725.9662370728,4320722.423
53010303,0.133,711906.6986554363,4326377.0107
53010304,0.209,716259.6850283464,4323740.131349999
53010305,0.106,709981.5442,4324951.841
53010306,0.111,713683.7080416628,4319515.617
53010401,0.094,708688.7462704491,4330964.029
53010402,0.149,707021.1151173408,4330719.78
53010403,0.126,709067.978,4333997.968
53010404,0.126,710853.0950955185,4328650.756
53010405,0.136,711022.6117175503,4334481.353650001
53010406,0.095,704464.0231306399,4338549.056
53010407,0.463,709633.0918679172,4328989.443
53010501,0.11,713259.6371067807,4339091.122
53010502,0.088,706981.6501405932,4340272.394
53010503,0.15,711914.7951774611,4343155.351
53010504,0.125,708110.7391574271,4345583.926
53010505,0.133,709555.3404936697,4339467.848
53010506,0.119,715774.6331585166,4338468.704000001
53010601,0.125,705463.9709645013,4320007.152
53010602,0.109,698488.0989869696,4321517.717
53010603,0.095,699528.1735137345,4325988.671
53010604,0.184,704228.5824416311,4322509.12365
53010605,0.141,701642.7084430429,4322872.749249999
53010606,0.12,699817.4536906335,4319406.693
53010607,0.12,709562.6733374762,4316732.662
53010608,0.114,709946.4792687359,4318907.758
53020101,0.153,686374.0674967353,4344844.201
53020102,0.167,680186.4756,4333542.311
53020103,0.053,682112.1142302025,4344567.28
53020104,0.159,691830.1347494998,4344754.771
53020105,0.121,688411.9178851121,4346018.326
53020106,0.11,690584.8189084225,4342370.429
53020107,0.097,683517.4611428911,4337836.818
53020108,0.095,677372.9378540661,4349053.527
53020109,0.115,684867.5052819876,4349048.1
53020201,0.137,698490.8001,4342214.405
53020202,0.097,698013.4650726016,4348707.905
53020301,0.09,666263.4666062655,4336757.55
53020302,0.117,666473.4967,4345720.98
53020303,0.129,676040.5841055897,4343975.373
53020304,0.123,673558.7980617317,4333443.777
53020305,0.048,677861.8102874968,4340957.515
53020306,0.138,662096.2516544261,4340839.073
53020307,0.151,673522.5850174981,4339037.384
53020401,0.175,702763.1563702743,4351437.603
53020402,0.133,699100.2884057999,4354279.147849999
53020403,0.108,701117.3298559999,4359512.19
53020404,0.126,696240.9531274464,4352952.185
53020501,0.117,690002.8756953117,4358359.977
53020502,0.095,693767.4951672705,4359143.964
53020503,0.082,696008.2227,4359343.9
53020504,0.086,697996.6802,4358926.542049999
53020601,0.132,689154.9164337674,4354838.9443500005
53020602,0.102,687137.2509872299,4351585.944
53020603,0.144,684128.5935376172,4351983.410250001
53020604,0.132,690748.8746508693,4352021.32
53020605,0.154,693625.1846275646,4352334.838300001
53020701,0.131,686436.3362042778,4326942.6231
53020702,0.131,695768.8548,4330979.763
53020703,0.102,691447.7924936609,4323703.0633000005
53020704,0.131,690891.3227576164,4331695.37
53020705,0.12,696271.5197937062,4323170.938750001
54010101,0.132,702952.3996011401,4167971.588
54010102,0.075,700209.8740721543,4169410.2432
54010103,0.08,695308.4135131151,4161390.77715
54010201,0.139,692258.3011,4165400.2288
54010202,0.076,694569.0888118637,4163431.6917
54010203,0.108,691073.8242,4161957.5881
54010204,0.091,695957.2471167245,4166431.07
54010205,0.04,684709.3638130378,4157989.7492
54010206,0.091,688671.3444238757,4163631.15495
54010301,0.103,681523.1473109985,4162141.522
54010302,0.122,685924.1738703431,4162997.40715
54010303,0.043,678869.5198811977,4155915.121
54020000,0.113,714373.9726389692,4162082.88
55010101,0.149,592241.1928519582,4414848.419
55010102,0.184,594070.2935529284,4412366.39
55010103,0.176,591470.4832054516,4421276.14885
55010104,0.106,595929.6098536213,4418145.086
55010105,0.236,591557.4647026481,4411978.595849999
55010201,0.2,604664.4054677951,4424615.653
55010202,0.139,599021.6485745941,4419156.873
55010203,0.228,607657.3562826698,4421121.286800001
55010204,0.153,600588.8203693116,4424636.418
55010205,0.081,604173.8052687326,4420144.153
55010206,0.067,596917.3564576717,4425903.53975
55010207,0.104,595195.4735955709,4423308.911800001
55010301,0.12,608841.8543,4412623.510249999
55010302,0.067,614668.3069293173,4417866.798
55010303,0.09,613675.2857572845,4412447.333
55010304,0.12,616547.5874401891,4423624.899
55010305,0.056,608394.9497390604,4418742.86
55010306,0.095,619138.3087185796,4426606.9273500005
55010307,0.091,620985.1575626093,4429016.488299999
55010308,0.091,611319.4289502637,4420528.442
55010309,0.0,612756.4759,4415716.601000001
55010310,0.298,610835.9888509922,4417730.573550001
55010311,0.0,612049.6253067668,4407697.85
55010312,0.056,613796.6183625921,4408920.484
55010401,0.13,597365.4051986391,4411206.49
55010402,0.097,600325.6949,4417178.15
55010403,0.093,603914.3971960825,4417988.784
55010404,0.443,601911.8034,4418676.346100001
55010405,0.108,602473.9296428316,4416511.769099999
55010406,0.234,601769.7663913773,4415737.6
55010407,0.119,600526.3742139463,4414901.8709
55010408,0.153,601826.4332154079,4410092.264
55020000,0.164,586407.6576556078,4373798.968900001
56010101,0.144,762053.9440484861,4184359.6048500007
56010102,0.097,748478.3626209429,4187097.503
56010103,0.059,745438.0788552761,4185345.14215
56010104,0.196,760865.8118705393,4181249.5489500007
56010105,0.11,751092.7550675457,4184471.65
56010106,0.197,754583.9435206642,4183885.022
56010107,0.101,748274.4074069824,4185031.77105
56010108,0.106,767333.4770820778,4179124.901
56010109,0.077,747767.7396345142,4186417.50515
56010201,0.117,759180.3698890418,4175810.056
56010202,0.152,750010.565,4177399.19545
56010203,0.354,752728.3672600924,4178806.741
56010204,0.093,746807.2467461608,4180907.676
56010205,0.098,753069.8419980921,4175408.70315
56010206,0.164,756367.1580457564,4179265.036450001
56010207,0.183,750789.3215811732,4172328.43
56010208,0.148,750298.6585150077,4179960.754
56010209,0.106,746874.0138700642,4177977.781
56010210,0.066,745921.8068701716,4172476.525
56010211,0.126,755517.9289649846,4175564.8023
56020101,0.253,739068.1552864334,4184310.937
56020102,0.215,740377.7974982332,4180751.8374
56020103,0.038,729886.7588237755,4180921.8732
56020104,0.123,736598.7321598546,4181486.7575
56020105,0.456,741507.7073857465,4182165.064599999
56020106,0.121,742006.9216614629,4186803.114
56020107,0.041,733209.5827,4182546.526
56020108,0.133,736242.9302734614,4183689.428
56020109,0.089,743364.6470704396,4180415.5420499993
56020110,0.132,743339.1218136686,4183879.6933999993
56020201,0.123,734391.1875271986,4176796.41525
56020202,0.082,728613.4851277149,4178468.5314500006
56020203,0.084,741210.6418839145,4177163.5918
56020204,0.0,744369.4398766537,4177277.2147
56020205,0.13,744210.8108158906,4174799.40055
57010101,0.168,685718.2120791255,4247101.073
57010201,0.118,687211.1536,4242774.891
57010202,0.094,685139.3259,4241024.032
57010301,0.098,668230.4892073926,4260548.774
57010302,0.0,661825.4577706342,4269819.507
57010303,0.19,672713.2518345267,4260012.86
57010304,0.0,669087.9089335257,4269741.771
57010305,0.0,666328.0340026272,4269500.11815
57010306,0.0,669889.1612818919,4270930.217
57010307,0.0,660809.4276582242,4267398.807
57010308,0.088,668488.3201494638,4265190.157
57010309,0.0,664209.5947,4269792.5
57010310,0.092,663540.6213554158,4264067.491
57010311,0.0,666581.9366247309,4264356.096
57010312,0.0,670770.7673677392,4265493.556
57010313,0.0,661928.3759599838,4265838.423
57010314,0.0,674362.7736420844,4263832.187
57010315,0.0,667605.8440501393,4268702.567
57010401,0.122,683731.4610789886,4239550.149
57010402,0.151,681268.8797589304,4232873.933049999
57010403,0.276,681044.6531494476,4237296.534200001
57010404,0.13,681062.6728084238,4239854.954
57010405,0.126,682874.9416219103,4236506.676
57010406,0.112,680536.4232706518,4235490.165949999
57010407,0.159,680103.4935004916,4237752.483
57010408,0.0,680950.7005264543,4238922.408
57010409,0.129,683306.2291274467,4232853.779
57010410,0.187,681577.0853373656,4236231.886449999
57010411,0.044,681722.7006971136,4232431.151
57010501,0.326,683349.0321153034,4244908.708149999
57010502,0.108,678604.2350083597,4243424.876
57010503,0.112,682732.5459721922,4241836.335
57010504,0.153,684386.6638461812,4245510.229549999
57010505,0.143,681921.4260278603,4244908.708149999
57010506,0.117,681923.6369747418,4247239.448
57010507,0.089,681499.9020471503,4243907.797
57010601,0.145,682095.5567399372,4266887.997
57010602,0.045,677729.7650677168,4270806.607
57010603,0.042,675380.7920333666,4271298.827
57010604,0.0,672397.0509105664,4270644.594
57010605,0.135,677522.8487022325,4260678.279250001
57010606,0.0,673420.4823164584,4267444.318
57010701,0.135,672921.5922,4229766.73
57010702,0.178,677792.9568381847,4236808.716
57010703,0.053,677288.5083620779,4239929.433649999
57010704,0.127,672690.1019,4239960.646
57010705,0.128,678289.7789214283,4231924.567600001
57010706,0.118,675741.6933272652,4245326.579
57010707,0.07,666218.2332822684,4235900.989
57010708,0.082,670356.1840440165,4235151.59
57010709,0.054,680205.5613189003,4232954.880349999
57010801,0.133,682976.8878694192,4255020.341750001
57010802,0.0,676592.6533777481,4252989.503
57010803,0.0,675527.4331021749,4250005.875
57010804,0.153,681384.1189196608,4249966.182
57010805,0.105,683628.8377419077,4260442.429
57010806,0.0,672400.5388027765,4254537.36
57010807,0.082,684776.8834125684,4259247.0513
57020000,0.09,637933.9232,4270036.0490500005
57030000,0.244,694355.2491471141,4265978.92
58010101,0.133,582487.0597,4143923.1528
58010102,0.108,582915.2249022012,4141612.97235
58010201,0.096,581286.3830618309,4147245.66
58010202,0.108,578335.0726890557,4142119.7902
58010203,0.116,580251.5468407869,4141257.963749999
